Category,Subcategory,Search Keyword,Product Name,Company name,Price,MOQ,Contact,Email,Website,Location,Rating,Reviews,Image URL,Product URL,Product Description
Yarn & Threads,Cotton Yarn,cotton yarn,3 ply Plain Maroon Cotton Yarn,Madhav Enterprise,₹ 160,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/347410603/KP/IT/AE/194068093/browe-cheese-250x250.jpeg,https://www.indiamart.com/proddetail/maroon-cotton-yarn-2852471707191.html,3 ply Plain Maroon Cotton Yarn
Yarn & Threads,Cotton Yarn,cotton yarn,3 ply Plain Maroon Cotton Yarn,Madhav Enterprise,₹ 160,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/347410603/KP/IT/AE/194068093/browe-cheese-250x250.jpeg,https://www.indiamart.com/proddetail/maroon-cotton-yarn-2852471707191.html,3 ply Plain Maroon Cotton Yarn
Yarn & Threads,Cotton Yarn,cotton yarn,3 ply Plain Maroon Cotton Yarn,Madhav Enterprise,₹ 160,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/347410603/KP/IT/AE/194068093/browe-cheese-250x250.jpeg,https://www.indiamart.com/proddetail/maroon-cotton-yarn-2852471707191.html,3 ply Plain Maroon Cotton Yarn
Yarn & Threads,Cotton Yarn,cotton yarn,3 ply Plain Maroon Cotton Yarn,Madhav Enterprise,₹ 160,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/347410603/KP/IT/AE/194068093/browe-cheese-250x250.jpeg,https://www.indiamart.com/proddetail/maroon-cotton-yarn-2852471707191.html,3 ply Plain Maroon Cotton Yarn
Yarn & Threads,Cotton Yarn,cotton yarn,3 ply Plain Maroon Cotton Yarn,Madhav Enterprise,₹ 160,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/347410603/KP/IT/AE/194068093/browe-cheese-250x250.jpeg,https://www.indiamart.com/proddetail/maroon-cotton-yarn-2852471707191.html,3 ply Plain Maroon Cotton Yarn
Yarn & Threads,Polyester Yarn,polyester yarn,Yellow Polyester Monofilament Yarn,Madhav Enterprise,₹ 150,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/341395916/CP/TU/MO/194068093/yellow-polyester-monofilament-yarn-1-250x250.jpg,https://www.indiamart.com/proddetail/yellow-polyester-monofilament-yarn-2852471553112.html,Yellow Polyester Monofilament Yarn
Yarn & Threads,Polyester Yarn,polyester yarn,Yellow Polyester Monofilament Yarn,Madhav Enterprise,₹ 150,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/341395916/CP/TU/MO/194068093/yellow-polyester-monofilament-yarn-1-250x250.jpg,https://www.indiamart.com/proddetail/yellow-polyester-monofilament-yarn-2852471553112.html,Yellow Polyester Monofilament Yarn
Yarn & Threads,Polyester Yarn,polyester yarn,Yellow Polyester Monofilament Yarn,Madhav Enterprise,₹ 150,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/341395916/CP/TU/MO/194068093/yellow-polyester-monofilament-yarn-1-250x250.jpg,https://www.indiamart.com/proddetail/yellow-polyester-monofilament-yarn-2852471553112.html,Yellow Polyester Monofilament Yarn
Yarn & Threads,Polyester Yarn,polyester yarn,Yellow Polyester Monofilament Yarn,Madhav Enterprise,₹ 150,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/341395916/CP/TU/MO/194068093/yellow-polyester-monofilament-yarn-1-250x250.jpg,https://www.indiamart.com/proddetail/yellow-polyester-monofilament-yarn-2852471553112.html,Yellow Polyester Monofilament Yarn
Yarn & Threads,Polyester Yarn,polyester yarn,Yellow Polyester Monofilament Yarn,Madhav Enterprise,₹ 150,/Kg,-,-,https://www.indiamart.com › Madhav Enterprise,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/9/341395916/CP/TU/MO/194068093/yellow-polyester-monofilament-yarn-1-250x250.jpg,https://www.indiamart.com/proddetail/yellow-polyester-monofilament-yarn-2852471553112.html,Yellow Polyester Monofilament Yarn
Readymade Garments,Ladies Dress Materials,ladies dress materials,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery",Madhuri Creation,₹ 650,/Piece,7942639444,NA,"Madhuri Creation, Rajkot - Manufacturer of Unstitched Embroidery Salwar Suit",Rajkot,N/A,N/A,https://5.imimg.com/data5/KM/GW/MY-27770691/fb48f81a-c009-40b8-8d3e-5a99b3a2b658-250x250.jpg,https://www.indiamart.com/proddetail/embroidered-churidar-dress-material-20330817530.html,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery",Madhuri Creation,₹ 650,/Piece,7942639444,NA,"Madhuri Creation, Rajkot - Manufacturer of Unstitched Embroidery Salwar Suit",Rajkot,N/A,N/A,https://5.imimg.com/data5/KM/GW/MY-27770691/fb48f81a-c009-40b8-8d3e-5a99b3a2b658-250x250.jpg,https://www.indiamart.com/proddetail/embroidered-churidar-dress-material-20330817530.html,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery",Madhuri Creation,₹ 650,/Piece,7942639444,NA,"Madhuri Creation, Rajkot - Manufacturer of Unstitched Embroidery Salwar Suit",Rajkot,N/A,N/A,https://5.imimg.com/data5/KM/GW/MY-27770691/fb48f81a-c009-40b8-8d3e-5a99b3a2b658-250x250.jpg,https://www.indiamart.com/proddetail/embroidered-churidar-dress-material-20330817530.html,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery",Madhuri Creation,₹ 650,/Piece,7942639444,NA,"Madhuri Creation, Rajkot - Manufacturer of Unstitched Embroidery Salwar Suit",Rajkot,N/A,N/A,https://5.imimg.com/data5/KM/GW/MY-27770691/fb48f81a-c009-40b8-8d3e-5a99b3a2b658-250x250.jpg,https://www.indiamart.com/proddetail/embroidered-churidar-dress-material-20330817530.html,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery",Madhuri Creation,₹ 650,/Piece,7942639444,NA,"Madhuri Creation, Rajkot - Manufacturer of Unstitched Embroidery Salwar Suit",Rajkot,N/A,N/A,https://5.imimg.com/data5/KM/GW/MY-27770691/fb48f81a-c009-40b8-8d3e-5a99b3a2b658-250x250.jpg,https://www.indiamart.com/proddetail/embroidered-churidar-dress-material-20330817530.html,"44-45"" Regular Wear Embroidered Churidar Dress Material, Features: Embroidery"
Yarn & Threads,Silk Yarn,silk yarn,"Resam Tipki Bolls, Count: 3mm",Mahadev Trading Company,₹ 75,/Kg,-,NA,Permanently closed,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2021/3/JZ/GX/IW/27226111/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/resam-tipki-bolls-23217052533.html,"Resam Tipki Bolls, Count: 3mm"
Yarn & Threads,Silk Yarn,silk yarn,"Resam Tipki Bolls, Count: 3mm",Mahadev Trading Company,₹ 75,/Kg,-,NA,Permanently closed,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2021/3/JZ/GX/IW/27226111/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/resam-tipki-bolls-23217052533.html,"Resam Tipki Bolls, Count: 3mm"
Yarn & Threads,Silk Yarn,silk yarn,"Resam Tipki Bolls, Count: 3mm",Mahadev Trading Company,₹ 75,/Kg,-,NA,Permanently closed,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2021/3/JZ/GX/IW/27226111/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/resam-tipki-bolls-23217052533.html,"Resam Tipki Bolls, Count: 3mm"
Yarn & Threads,Silk Yarn,silk yarn,"Resam Tipki Bolls, Count: 3mm",Mahadev Trading Company,₹ 75,/Kg,-,NA,Permanently closed,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2021/3/JZ/GX/IW/27226111/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/resam-tipki-bolls-23217052533.html,"Resam Tipki Bolls, Count: 3mm"
Yarn & Threads,Silk Yarn,silk yarn,"Resam Tipki Bolls, Count: 3mm",Mahadev Trading Company,₹ 75,/Kg,-,NA,Permanently closed,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2021/3/JZ/GX/IW/27226111/product-jpeg-250x250.jpeg,https://www.indiamart.com/proddetail/resam-tipki-bolls-23217052533.html,"Resam Tipki Bolls, Count: 3mm"
Fabric & Textiles,Denim Fabric,denim fabric,MT Denim Shirt Fabric,Maheshwari Textile,₹ 175,/Meter,9784964996,NA,http://maheshwaritextile.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/ZF/KJ/DQ/SELLER-4410597/denim-shirt-fabric-250x250.jpg,https://www.indiamart.com/proddetail/denim-shirt-fabric-20395141455.html,MT Denim Shirt Fabric
Fabric & Textiles,Denim Fabric,denim fabric,MT Denim Shirt Fabric,Maheshwari Textile,₹ 175,/Meter,9784964996,NA,http://maheshwaritextile.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/ZF/KJ/DQ/SELLER-4410597/denim-shirt-fabric-250x250.jpg,https://www.indiamart.com/proddetail/denim-shirt-fabric-20395141455.html,MT Denim Shirt Fabric
Fabric & Textiles,Denim Fabric,denim fabric,MT Denim Shirt Fabric,Maheshwari Textile,₹ 175,/Meter,9784964996,NA,http://maheshwaritextile.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/ZF/KJ/DQ/SELLER-4410597/denim-shirt-fabric-250x250.jpg,https://www.indiamart.com/proddetail/denim-shirt-fabric-20395141455.html,MT Denim Shirt Fabric
Fabric & Textiles,Denim Fabric,denim fabric,MT Denim Shirt Fabric,Maheshwari Textile,₹ 175,/Meter,9784964996,NA,http://maheshwaritextile.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/ZF/KJ/DQ/SELLER-4410597/denim-shirt-fabric-250x250.jpg,https://www.indiamart.com/proddetail/denim-shirt-fabric-20395141455.html,MT Denim Shirt Fabric
Fabric & Textiles,Denim Fabric,denim fabric,MT Denim Shirt Fabric,Maheshwari Textile,₹ 175,/Meter,9784964996,NA,http://maheshwaritextile.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/ZF/KJ/DQ/SELLER-4410597/denim-shirt-fabric-250x250.jpg,https://www.indiamart.com/proddetail/denim-shirt-fabric-20395141455.html,MT Denim Shirt Fabric
Home Textiles,Bed Sheets,bed sheets,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210",Maina Textiles,₹ 260,/Piece,8168651894,NA,http://www.mainatextiles.com,Panipat,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/4/505065356/YZ/LG/RK/41291437/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/royal-sappire-double-bed-sheet-set-with-pillow-covers-gift-pack-2856407471997.html,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210"
Home Textiles,Bed Sheets,bed sheets,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210",Maina Textiles,₹ 260,/Piece,8168651894,NA,http://www.mainatextiles.com,Panipat,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/4/505065356/YZ/LG/RK/41291437/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/royal-sappire-double-bed-sheet-set-with-pillow-covers-gift-pack-2856407471997.html,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210"
Home Textiles,Bed Sheets,bed sheets,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210",Maina Textiles,₹ 260,/Piece,8168651894,NA,http://www.mainatextiles.com,Panipat,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/4/505065356/YZ/LG/RK/41291437/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/royal-sappire-double-bed-sheet-set-with-pillow-covers-gift-pack-2856407471997.html,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210"
Home Textiles,Bed Sheets,bed sheets,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210",Maina Textiles,₹ 260,/Piece,8168651894,NA,http://www.mainatextiles.com,Panipat,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/4/505065356/YZ/LG/RK/41291437/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/royal-sappire-double-bed-sheet-set-with-pillow-covers-gift-pack-2856407471997.html,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210"
Home Textiles,Bed Sheets,bed sheets,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210",Maina Textiles,₹ 260,/Piece,8168651894,NA,http://www.mainatextiles.com,Panipat,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/4/505065356/YZ/LG/RK/41291437/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/royal-sappire-double-bed-sheet-set-with-pillow-covers-gift-pack-2856407471997.html,"Polycotton Royal Sappire Double Bed Sheet Set With Pillow Covers Gift Pack, 210"
Yarn & Threads,Silk Yarn,silk yarn,Silk Dupion Yarn,Mangala Trades,"₹ 1,850",N/A,8047697123,NA,"Mangala Trades - Trader - Wholesaler / Distributor from Surat, India | About Us",Surat,N/A,N/A,https://3.imimg.com/data3/SB/RT/MY-7253110/078-250x250.jpg,https://www.indiamart.com/proddetail/silk-dupion-yarn-4932644888.html,GST Email Mobile Member: 13 yrs
Yarn & Threads,Silk Yarn,silk yarn,Silk Dupion Yarn,Mangala Trades,"₹ 1,850",N/A,8047697123,NA,"Mangala Trades - Trader - Wholesaler / Distributor from Surat, India | About Us",Surat,N/A,N/A,https://3.imimg.com/data3/SB/RT/MY-7253110/078-250x250.jpg,https://www.indiamart.com/proddetail/silk-dupion-yarn-4932644888.html,GST Email Mobile Member: 13 yrs
Yarn & Threads,Silk Yarn,silk yarn,Silk Dupion Yarn,Mangala Trades,"₹ 1,850",N/A,8047697123,NA,"Mangala Trades - Trader - Wholesaler / Distributor from Surat, India | About Us",Surat,N/A,N/A,https://3.imimg.com/data3/SB/RT/MY-7253110/078-250x250.jpg,https://www.indiamart.com/proddetail/silk-dupion-yarn-4932644888.html,GST Email Mobile Member: 13 yrs
Yarn & Threads,Silk Yarn,silk yarn,Silk Dupion Yarn,Mangala Trades,"₹ 1,850",N/A,8047697123,NA,"Mangala Trades - Trader - Wholesaler / Distributor from Surat, India | About Us",Surat,N/A,N/A,https://3.imimg.com/data3/SB/RT/MY-7253110/078-250x250.jpg,https://www.indiamart.com/proddetail/silk-dupion-yarn-4932644888.html,GST Email Mobile Member: 13 yrs
Yarn & Threads,Silk Yarn,silk yarn,Silk Dupion Yarn,Mangala Trades,"₹ 1,850",N/A,8047697123,NA,"Mangala Trades - Trader - Wholesaler / Distributor from Surat, India | About Us",Surat,N/A,N/A,https://3.imimg.com/data3/SB/RT/MY-7253110/078-250x250.jpg,https://www.indiamart.com/proddetail/silk-dupion-yarn-4932644888.html,GST Email Mobile Member: 13 yrs
Fabric & Textiles,Silk Fabric,silk fabric,"Rajeshwari Kurta Kurti Silk Fabric, Plain",Manglam Textiles,₹ 85,/Meter,7949348886,NA,"Manglam Textiles - Trader - Wholesaler / Distributor from Surat, India | Company Brief",Surat,N/A,N/A,https://5.imimg.com/data5/ZE/OX/BV/SELLER-33865970/rj1-250x250.jpeg,https://www.indiamart.com/proddetail/rajeshwari-kurta-kurti-silk-fabric-21518645862.html,"Rajeshwari Kurta Kurti Silk Fabric, Plain"
Fabric & Textiles,Silk Fabric,silk fabric,"Rajeshwari Kurta Kurti Silk Fabric, Plain",Manglam Textiles,₹ 85,/Meter,7949348886,NA,"Manglam Textiles - Trader - Wholesaler / Distributor from Surat, India | Company Brief",Surat,N/A,N/A,https://5.imimg.com/data5/ZE/OX/BV/SELLER-33865970/rj1-250x250.jpeg,https://www.indiamart.com/proddetail/rajeshwari-kurta-kurti-silk-fabric-21518645862.html,"Rajeshwari Kurta Kurti Silk Fabric, Plain"
Fabric & Textiles,Silk Fabric,silk fabric,"Rajeshwari Kurta Kurti Silk Fabric, Plain",Manglam Textiles,₹ 85,/Meter,7949348886,NA,"Manglam Textiles - Trader - Wholesaler / Distributor from Surat, India | Company Brief",Surat,N/A,N/A,https://5.imimg.com/data5/ZE/OX/BV/SELLER-33865970/rj1-250x250.jpeg,https://www.indiamart.com/proddetail/rajeshwari-kurta-kurti-silk-fabric-21518645862.html,"Rajeshwari Kurta Kurti Silk Fabric, Plain"
Fabric & Textiles,Silk Fabric,silk fabric,"Rajeshwari Kurta Kurti Silk Fabric, Plain",Manglam Textiles,₹ 85,/Meter,7949348886,NA,"Manglam Textiles - Trader - Wholesaler / Distributor from Surat, India | Company Brief",Surat,N/A,N/A,https://5.imimg.com/data5/ZE/OX/BV/SELLER-33865970/rj1-250x250.jpeg,https://www.indiamart.com/proddetail/rajeshwari-kurta-kurti-silk-fabric-21518645862.html,"Rajeshwari Kurta Kurti Silk Fabric, Plain"
Fabric & Textiles,Silk Fabric,silk fabric,"Rajeshwari Kurta Kurti Silk Fabric, Plain",Manglam Textiles,₹ 85,/Meter,7949348886,NA,"Manglam Textiles - Trader - Wholesaler / Distributor from Surat, India | Company Brief",Surat,N/A,N/A,https://5.imimg.com/data5/ZE/OX/BV/SELLER-33865970/rj1-250x250.jpeg,https://www.indiamart.com/proddetail/rajeshwari-kurta-kurti-silk-fabric-21518645862.html,"Rajeshwari Kurta Kurti Silk Fabric, Plain"
Apparel Accessories,Garment Buttons,garment buttons,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine,Manisha Enterprise,₹ 94,/Piece,-,-,Temporarily closed,Surat - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/482067757/LM/IM/AT/142935716/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-250x250.jpg,https://www.indiamart.com/proddetail/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-2855650578462.html,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine
Apparel Accessories,Garment Buttons,garment buttons,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine,Manisha Enterprise,₹ 94,/Piece,-,-,Temporarily closed,Surat - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/482067757/LM/IM/AT/142935716/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-250x250.jpg,https://www.indiamart.com/proddetail/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-2855650578462.html,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine
Apparel Accessories,Garment Buttons,garment buttons,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine,Manisha Enterprise,₹ 94,/Piece,-,-,Temporarily closed,Surat - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/482067757/LM/IM/AT/142935716/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-250x250.jpg,https://www.indiamart.com/proddetail/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-2855650578462.html,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine
Apparel Accessories,Garment Buttons,garment buttons,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine,Manisha Enterprise,₹ 94,/Piece,-,-,Temporarily closed,Surat - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/482067757/LM/IM/AT/142935716/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-250x250.jpg,https://www.indiamart.com/proddetail/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-2855650578462.html,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine
Apparel Accessories,Garment Buttons,garment buttons,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine,Manisha Enterprise,₹ 94,/Piece,-,-,Temporarily closed,Surat - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/1/482067757/LM/IM/AT/142935716/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-250x250.jpg,https://www.indiamart.com/proddetail/grommet-eyelet-setting-metal-buttons-set-for-clothing-sewing-crafting-revat-machine-2855650578462.html,Grommet Eyelet Setting Metal Buttons Set for Clothing Sewing& Crafting Revat Machine
